"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M371T1780",370.753469440992,370.753283372506,370.753643246733,1779.99,1759.78,1799.5,51,16,70147.4609101713,594093.419999999,4870503.19468747,626360.660438469,439957.998745782,444852.428846632,2717427.71624995,2941164.79071423,15230156.4965514,1076600.1339844,2609737.67250005,810144.530892236,599349.340746403,652548.337660926,4150949.45648443,2818860.25231256,4395571.52694444,1235104.13647243,2520419.69712497,785520.263643129,626252.132011822,1884334.45009615,2308769.54174995,4391666.50392358,3560755.163073,217666.143312454,14124.8380905986,266616.781144619,803154.159843753
"M371T1863",370.753442991056,370.753308947383,370.753601356401,1862.75,1853.32,1870.89,27,15,189915.432423353,896425.257000005,3003461.33303565,477963.572442191,313008.612298965,229035.107595026,2863698.04783206,1960095.76601561,4496745.78375003,1786314.89375978,2977668.14979826,545434.562865257,526544.259130955,363900.73440414,2803914.27575886,2825781.86607144,3379330.05666665,1038003.82613182,4367959.14701922,632083.318691662,408720.62435191,525860.837226561,2548445.86355471,4065097.07454547,2618451.87023438,284094.644883394,29393.0325332029,159464.19225125,760341.785898435
"M371T1878",370.753480517101,370.753319152589,370.753606818915,1877.965,1873.32,1884.76,18,15,224180.072185795,502673.830295135,2271410.44125005,551020.066982388,308716.24053795,255439.381453097,3415763.21746875,2068452.37819197,2698768.75880206,1180664.47440107,15301784.1611374,654090.638290405,493017.575173885,375841.692212798,3526654.45921874,2253848.97890624,3192687.27984381,1043728.3689549,2524204.36196494,563530.915899617,408308.458013833,1059814.62974331,2052429.02178572,4488738.62293269,4058236.64390627,198503.416916983,5529.07971918583,121584.822085463,577050.269765627
"M371T1844",370.75346279418,370.753332134061,370.75366837063,1844.335,1836.71,1851.66,20,15,252219.827431611,490299.711529019,3247504.7907143,434101.365095298,284286.484247446,252255.977746288,3537115.23165625,3232760.29726563,5267136.70633517,1386349.50401787,1888045.29843752,621904.311215809,496011.574660165,428915.121434212,2954880.99687413,3006180.06428566,3716411.37999998,905654.430675507,2662212.23357143,597860.774582454,440481.202672311,452587.954374988,1769421.69075003,3131226.97601558,3706273.12289067,236118.359775543,10415.5035317739,150110.093180929,807709.451712888
"M371T1404",370.753410299284,370.753198192415,370.753663264123,1403.93,1352.12,1448.74,92,20,0,9691400.95700512,11746591.3566666,7370825.78273436,759745.942243299,2918588.09187499,32896135.1191691,31977679.0379688,20988922.6470588,23944783.0406246,10357349.1468748,5644509.33553934,2759692.76054764,4271153.01348441,34306919.6242438,8699125.34515631,11096084.3915277,11122429.9887208,8076606.03164068,6918353.64448459,4223541.00483751,7816078.82339493,14782225.163559,8178852.43285718,14415119.3175001,19655481.5990625,0,2015830.3491834,855433.24749999
"M371T1706",370.753479243992,370.753258269556,370.75370009201,1706.01,1691.48,1721.24,36,15,153182.837817192,965436.343652328,8554625.58468751,750504.558594227,530416.017158031,727786.953488588,3642847.84124992,4473244.30535717,4218961.07062503,2046943.46500002,6610569.34975705,984545.407912254,664419.584062099,963270.633131981,4884910.38562501,5710708.7214286,4079668.3850708,1283832.97562122,9024713.61153849,985544.661815166,803238.38167127,1417861.96148436,4942191.83571431,5412088.69910702,8076064.25340902,218683.576515794,33316.4135245681,287063.156689167,932993.876992195
"M371T1533",370.753466385385,370.753271803128,370.753653938352,1533.395,1518.05,1551.56,40,16,0,497907.814557288,5453518.38974991,525323.632697718,366547.079949458,1531953.0456543,12028413.9909376,8892216.94273432,10396205.5398438,572208.122812516,8158643.54549999,777570.566422105,483650.389105933,1927305.14461098,37595175.9416128,6445117.16624994,2637607.54062503,894131.33795166,4616265.17624992,686855.892755985,718189.454584462,10600580.9814792,9610804.80562506,5031782.97124985,3917880.01843749,0,52546.3742702007,725127.725715637,880433.861744801
"M371T1579",370.753491868472,370.753343685324,370.753686455381,1579.48,1556.11,1609.26,58,16,0,859619.790208345,7451504.26312492,682812.280155718,620996.139969826,1381716.23318291,5315870.46383934,4719859.84285719,8973853.09660725,13110300.0246973,16275897.6972016,1102736.42711533,842885.334134102,1600334.90354309,5816860.76196431,8622999.69612484,6586033.58732148,1144428.33289456,4700825.67250013,900251.681230545,948629.026062369,2082699.90781255,5941036.57256251,4004085.11350009,5707527.1949999,165607.439958572,27420.8877874911,707927.163160086,1430841.96271206
"M371T1733",370.753474312751,370.75330841502,370.753637068108,1732.89,1723.5,1741.25,23,15,164720.702239752,907795.547942701,5797371.98859371,1012769.70345941,778839.81765089,820044.569628398,19144862.5815257,5921060.44061071,5601286.64003901,1373622.39806252,21061016.011033,1368554.05800819,1050365.00282608,1173271.53098265,10384681.6505469,6187245.12888885,4952252.59843755,1944961.26065982,5969277.1581249,1322367.84829874,996521.153531075,876351.772968736,4383402.9873046,8324963.69866073,11754673.5023026,351168.695478526,13603.7227772713,516212.829279137,1870800.83160645
"M371T1628",370.753491318106,370.753354542275,370.753706292123,1627.55,1610.8,1641.57,26,15,277724.064420319,6827320.85191243,61983234.4840791,1976363.05106941,1251987.88970925,1951576.4471488,5448577.18507806,8746363.99243069,14412356.3153844,3740237.62530049,13001566.8187499,2495295.67856789,1851844.22922134,2233157.03493862,7171662.6135416,63722703.8566667,5210715.51599991,3303902.99386406,52548005.4124999,2494954.09649372,1817471.76601615,1694962.00125003,3231350.90287494,27130251.6747685,7649534.12839288,398116.321234643,37358.1202727079,841738.682460022,1171179.99562498
"M371T597",371.035842954573,371.035711167412,371.036015696196,596.811,592.111,607.166,24,22,0,10349548.5688905,15530233.7005183,2669508.85593752,26382847.8916407,6636995.23191796,6359709.17477085,524556.438640773,21538294.8494444,42554070.5123248,5988825.49200001,4381141.11817015,53527515.4121127,17722913.1663516,13233459.3322708,115939.019761403,8464394.27881946,20233837.9937119,980108.33798945,49775754.5811876,47379686.1868875,16892694.2249383,8190038.38463438,242584.232574105,5092578.18832118,0,10907.7592363358,15605912.4242343,16071425.498375
"M371T541",371.041758840125,371.04165020713,371.041851628853,540.635,537.629,559.418,18,15,581786.200776691,309062.534889061,523809.631402699,340916.197252303,586331.04909718,539326.401699793,306067.681618631,594636.613402275,457445.111643164,693368.030671871,732109.055747282,326648.044369459,652429.001633286,370474.487147459,485409.048814809,478519.067783205,329514.426859372,523779.40188458,634519.497257811,600215.721579409,175347.79511133,482879.662743379,513067.520587456,632071.439638462,610015.676049803,291989.990559411,0,416703.549157415,988036.235659463
"M371T552",371.055109756278,371.05502461152,371.055456357208,551.659,548.787,561.819,31,27,1748193.83789062,12482092.8181504,553022.106133302,6960981.73299372,14426519.2006826,5575088.49893636,18799243.1767857,306083.419027788,14144729.7763671,28705982.5107399,527317.633158417,18476879.5189551,39700563.0970395,11998656.7035645,13617621.5700275,151502.699693081,11518461.3033984,26587705.6732676,498681.342115884,37052015.7945114,39591747.4411798,10021158.1403328,11779844.7846586,630279.731197754,9982340.43943392,1009803.62657394,208916.356290119,12317589.3393431,12071314.7642699
"M371T409",371.080937289247,371.08083320412,371.08108105545,409.212,406.884,416.111,20,20,197729.453830767,1857851.86153846,326067.756161651,993587.861555075,1433943.90037369,900202.377544531,297835.876763764,129196.183487793,820345.633284446,1904751.89752149,434321.316893116,2277926.30323028,1767865.67894176,1388196.99257194,201429.432574218,308818.922988415,637207.982262587,709232.913208008,268292.388048707,2033928.60905326,1964373.16612761,1258103.033125,210770.738953126,252946.76117202,676448.62708594,91834.6362480104,111218.266392401,748792.892329291,1096046.46572917
"M371T97",371.100687277983,371.100505912102,371.100847749781,96.6224,79.4267,98.4017,29,29,21591385.831164,19453414.6569948,18941672.8777096,13649025.1646401,21633075.6554882,60821255.8538865,14138644.1028083,12716349.7350028,8884917.03430364,11104617.5199701,22533132.2638634,22540758.2996652,9399053.16387639,19356680.6946805,7452686.17966927,23605265.1926962,15191805.4574744,7680526.53891961,15326728.7280365,19086906.5757617,17855254.1629,12434817.4195063,15611751.9286227,11126894.8254782,23650466.3690552,21297803.1922669,215076756.200679,18311044.4603977,64057195.0479969
"M371T124",371.100744340227,371.100491962893,371.100919470133,124.1225,108.295,130.592,36,23,4552194.2469741,7352202.01308832,4339293.35019531,762395.730421875,2662923.56159598,16607256.7175852,4901095.35541761,783471.626820312,2360388.83740365,4203525.7137261,2140984.26965625,1288045.31592187,1957042.06019156,4085279.36523344,720604.952843191,1482585.20279375,3635416.33911367,986833.390187501,5183292.55353125,6844305.25146973,6496607.15972023,5283491.4088099,2286283.78208594,1391634.56013867,6838187.71513281,2935917.09313996,6235080.46543564,4896576.96002988,14282789.95
"M371T632",371.112832414863,371.112696175221,371.112961559243,632.074,628.022,663.394,23,19,21658966.7036111,380263.357275248,173875.159456147,220989.74649024,7420534.49886362,2419240.58101724,6845060.31088127,122918.055671963,672527.646779512,432105.991898441,130579.559673632,352151.386066225,5354362.76600784,5480085.44052595,5848518.64592192,189529.708109535,747986.872424049,436629.944114685,114500.093939454,4668162.10453127,3707726.00005937,2302705.08397332,5595225.85640386,148143.995694384,670157.869731304,16004767.5124806,130874.703895998,3579319.51554688,6952470.61873434
"M371T243",371.227180630412,371.226963335172,371.228195299808,243.207,226.703,251.421,22,19,256297.727854908,658110.119311512,608409.333932478,389216.93540625,643777.492773438,974652.984664064,943764.782101075,595122.668224653,1673331.83699524,1394685.07020139,1341894.52164623,992585.712253626,582552.097961496,649225.734552894,462999.646496773,893776.912621094,482643.417510867,318391.237242669,581377.12274095,540505.729950521,459585.170742187,1418793.24278442,613672.365208333,574587.692734376,995149.409647058,112284.016126946,159090.648463526,862415.218886718,582103.243273437
"M372T597",372.039211221471,372.038907923756,372.039329627015,596.917,594.898,600.365,18,18,0,1303975.28274402,1325154.26289415,122837.163545609,2921225.33016994,753602.290095702,1041734.01036064,0,2537669.89130208,4975762.86578906,372950.636328125,271983.86658287,6705533.71470483,1919927.52748483,1612199.42659423,0,1070138.03353174,2301331.01951954,0,7080935.19356252,5511933.06168751,1717817.27782518,1303848.87993633,0,413861.331724008,0,0,2082371.58756739,1815431.53070313
"M372T553",372.056708246706,372.053893388757,372.058501927432,553.368,544.287,573.531,29,19,1400296.06975436,1137158.7045,11601.0558485985,838586.422692456,344412.730200005,377937.372700682,1204860.66522364,17264.9172894334,1471850.43521288,3659509.64349951,28725.9832390497,2053119.1465153,3831562.76146939,1010815.03598798,1253184.14427305,0,968999.537961643,2760305.05135693,34565.0317432185,4738494.10876759,2254903.2212496,663135.250443358,754005.508722146,42569.4848073423,1038359.64498851,0,48676.259673362,1035885.59352213,1223580.55540199
"M372T409",372.077340687998,372.077195645387,372.077468649737,409.2205,395.076,426.577,30,26,34512.9210765362,9382614.76747655,1168490.68434837,4644383.07164647,9084523.28238541,3542909.84275781,1091560.12560547,558658.441967773,3472396.64616992,8394026.23422225,1299914.98758338,9619309.00949341,7990616.73231249,5412622.26989452,1108586.45416719,684103.170641406,3261007.22680339,4105469.1498906,1517450.92756641,9078457.63805587,7395447.27788751,4598472.15759297,1079034.93793828,977308.461184677,3317334.23109624,35861.1295320608,0,2606318.71601562,4269610.35677408
"M372T97",372.100131545608,372.099852641043,372.104507234547,96.778,79.4267,110.66,31,29,5170777.77911035,5024076.853725,4140810.28885157,3834872.29455313,4692573.95539878,12987647.0834552,2909792.5769559,2921050.39055511,2120805.62743984,3019302.11737556,4578969.47231109,4563572.74682664,2277016.06909219,3761020.46668058,1362799.70652246,5650674.34181269,3653934.74455457,1946266.96667456,3275821.68965309,4716745.79817382,5304412.0533625,3136112.61887127,3512382.1477418,2874408.39304574,4985937.95854609,4745298.94180553,3902534.50961849,4385587.84219688,13469224.5160201
"M372T263",372.31037317139,372.310289736596,372.310517864033,263.3275,257.292,270.679,26,22,314378.628445883,59604518.3870668,3249965.57920214,67133603.5453448,43025796.093931,3953755.53879688,19514216.340509,4089103.89530665,62100630.8439465,82301556.4868366,9896193.97243054,4093587.05614689,21940572.5235496,5849131.65107341,6682536.01947393,11610558.0388341,25464234.0715714,74277667.0138637,6631675.29763888,9453530.98848124,16096599.5381719,1796289.8251172,6936724.96707547,8275821.92751169,54506965.1056155,272802.791342366,75620.5742837718,3730387.43318731,5104052.62953125
"M372T106",372.346653047455,372.346509040497,372.34682029597,106.369,99.481,108.454,17,17,374229.903996423,1463511.29549375,304423.161257812,799214.017982856,926071.092321429,885681.955279687,807169.083966836,860471.852816601,368412.187598467,1065333.50066974,278816.466239843,1224346.59219673,1026176.00021777,622911.828867188,763213.011042969,1186366.30744935,611872.128964573,46801.0373183356,856024.326666667,346701.233810328,759971.100072545,448891.540214885,301807.476488884,920518.821539474,380030.281902616,429936.004242187,38478.860202238,394361.281996906,0
"M373T1451",372.829432868414,372.82922387956,372.829632291754,1450.93,1403.6,1475.04,61,26,155011076.221999,80240195.7264391,25671839.2800003,331233093.853693,829380732.223006,129203572.63992,59371199.2933501,112912343.917132,20503374.1050001,127813745.067055,155160346.96717,612169493.301032,74195957.7999995,179874941.612863,209680113.358449,35401552.3215,28178039.4503121,693652774.330181,16066991.8157144,77202102.5204535,48878043.6091674,89722406.5442284,71527162.6183594,164194056.517123,69199531.8702524,114007212.503572,948894.125003921,2266858.54995516,60714325.0135718
"M373T1566",372.829534064198,372.829357961296,372.829670079059,1565.6,1549.46,1583.25,35,19,63183547.7476501,17990003.3081252,4057414.73137174,15316388.3590003,16253038.6200002,1039216.20026573,13365535.5807693,5266914.50803574,8939745.29444441,298351528.02,3997748.56428572,15796146.6727956,12188890.5599999,1857350.27724606,5264842.6216668,3493040.50986481,8481270.40312506,30238249.1816666,2832632.42845977,23376276.8864661,9229644.67357144,1596757.593503,7959402.22291663,5712259.29919652,48115920.179717,46818123.424285,34833.8011653572,348630.482332349,16605350.4035712
"M373T1534",372.829533343361,372.829371084206,372.829639686042,1534.5,1522.29,1548.72,27,17,151436404.101333,15448765.7012499,7269457.20590275,31899137.9849999,40412154.0797119,1291198.10453854,28120208.8525001,6145257.99614143,10201750.4299999,54010510.2324995,8512730.54430555,31182026.5142784,23665021.9220832,3542695.91673889,13314685.577329,3558976.93803572,15632615.1819444,44376516.6009521,4993357.41577148,32664107.3849999,21490163.9549995,1407097.62388394,15335076.9141907,8971115.63346481,9881408.52510415,89471785.3155006,47760.1228758693,347572.069307009,34376043.7065
"M373T1486",372.829474461244,372.829368739693,372.82959565659,1486.425,1476.21,1495.47,20,15,102225763.804999,303959375.538051,13837587.4558929,79306973.8042841,131818207.575974,12181589.756218,42289748.253334,16635380.7722168,26713728.9588888,64316050.6087495,18969082.5771141,108706203.768987,175946387.787501,34171398.4958649,38063166.7632098,13297665.3400269,22172000.2912496,92692030.5778198,16979072.5930786,69484925.1374996,170683450.630435,11498799.4970823,23172572.2920004,22955635.6567383,17534986.8857144,123463720.336,160371.522609442,550799.069534302,38153936.50775
"M373T1621",372.829558490368,372.829453446912,372.829693377513,1621.105,1606.56,1642.84,28,15,49999590.5999994,5068795.79321429,5395367.3481205,73043976.7377631,5836132.39133942,670244.735399723,3050585.10104307,3735138.95746189,2596896.01582034,19280902.5691667,4727979.57751465,89016718.6359034,7103441.86018748,982766.182899475,3374794.13102637,4986448.16968706,2594205.47002233,13406182.8140624,4618142.54091797,119525603.173077,3967890.34737501,1235637.27198029,3377234.52243296,4235631.5646946,3244080.76669925,37351136.6250007,43705.1889825165,256163.107621461,11130454.3649998
"M373T531",372.909678891155,372.909527270301,372.909745812936,531.072,529.189,533.086,19,19,0,0,1045091.30422294,0,645059.302483512,758770.864802733,1225023.0876059,820515.717362788,390796.321029294,0,958091.77644531,1552455.51383138,791710.802454595,555573.263109376,1454249.48285157,632905.055765448,399876.642085484,0,415981.270584961,975274.898846354,882278.794374016,537288.75756999,1130282.50365105,609162.60308064,202341.56137793,0,31100.5055125058,586611.428051764,1092367.86279884
"M373T637",373.029256879515,373.029177644931,373.029418780835,637.046,635.282,640.155,17,17,3461792.81460069,559654.723207355,133694.452316405,192102.242533203,552209.513407946,1025872.73431696,953069.675460939,175868.497587501,1530898.86799306,674901.681953125,182433.004630207,269723.6541875,616124.04138951,1371063.84372613,671233.487449212,83775.6008815765,1934342.40292263,968269.173477173,108927.062597036,722864.574753523,489898.790646394,1418949.68521289,671822.756149292,165502.885821867,1784627.73299003,6507797.22228726,0,811325.823917415,1686375.99521483
"M373T98",373.097487966906,373.097189312321,373.097681945975,97.73165,79.4267,121.835,30,28,3455879.61048047,3201530.68713461,3179827.22098646,1988230.26577246,3487164.43781875,9422462.32152214,2295671.66369762,2171300.49388001,1462834.661475,1555117.10080004,3639531.85655773,2887861.71403225,1495178.65877859,3623959.91877359,1135550.51177812,4041011.08793658,2333842.41652567,1132985.53462969,2335082.69762457,3302681.59281575,2874176.7214,2186351.19261285,2424333.39862572,1745362.99533406,3713794.51088832,3213966.98297272,34405174.3071875,2447739.76621289,9853732.75248807
"M373T83",373.120481807247,373.120331642631,373.120890928167,82.5689,66.9563,91.9519,20,19,157619.412969324,1736641.70535625,1420289.20336126,388651.520473437,0,158277.348806245,867300.205242187,1265208.12158961,739142.700890625,518945.48257522,1345835.17190002,600503.503256361,0,11398.676413605,566798.59693466,1143248.19642974,2259949.04612293,4579574.19402943,1185122.41583398,206091.80119236,51496.3024785519,42192.9291261951,473723.049106323,920021.22222996,403427.409935694,1676820.97596489,107831.658189649,1047618.421425,496394.67664715
"M374T730",374.095656265304,374.09547642236,374.095796368851,729.663,718.285,739.744,27,22,218793.457938433,1313300.65257353,134226.551498373,203550.911434333,1820308.88701171,1918608.98485014,1504837.57949663,120593.828259766,3592461.39045705,4647741.69500893,209052.907193542,208703.957523227,2072718.91290674,1400453.13392442,1357511.5038316,233793.073700196,4977964.02679859,1033437.41048829,49146.3786345323,1353539.30213894,1539107.74266211,1265360.28250488,1468446.83387259,210326.430770659,4102843.04771351,2895220.2796875,0,228442.954738932,730646.249333551
"M374T102",374.302335053817,374.302068612631,374.302468476315,102.3895,96.503,119.946,20,19,91747.2599536121,2185699.30567031,479146.639942501,1337470.2315,522224.316320734,597154.115120937,1151036.8569375,1240080.57095264,3376790.82832917,1131993.75495815,556367.671248437,3314126.11641836,2296583.47975792,598201.268801604,1976058.02475952,1400169.81105441,2234257.74151758,4558736.68078281,1110080.61239644,507135.814973437,2619291.73040625,447392.707864584,1124290.97236235,1158611.37581719,1780641.9076315,368741.684638672,0,4660451.64138335,2564579.81028128
"M375T1461",374.827569058339,374.82749077765,374.827821837993,1461.19,1448.07,1474.44,27,20,15820238.1787502,9235406.18315476,3096829.8087891,17096588.840625,25857922.1695679,16987153.2991272,5473742.25750003,4084656.13787766,5799555.10128607,22791403.3668751,5138849.78617186,85612956.6378202,10075291.0281249,19278927.4307247,3701227.15401036,1743483.40875,6690024.56245422,9552717.2812499,3776463.19106102,20196913.9802502,9686888.88242196,12934487.1152233,10050707.2491211,5407610.27469219,4788479.49421065,109643881.374921,18009.8034940958,66883.2527224521,4427721.99071432
"M375T1487",374.827637116178,374.827450425606,374.827782914035,1487.425,1476.45,1497.89,24,17,12470163.7490624,5707297.75946415,2308241.52225924,15232561.9833748,18020589.5081415,1466189.37844117,5344007.41375002,1803803.13629462,4483341.40921871,7188145.71416666,2801552.56922404,14631160.0750247,12183690.9431252,4410806.20179685,6338360.62108175,1615053.83197264,4468317.32617222,12390924.3638125,1486753.85866072,10961426.8294643,8627900.53125,1757142.0308609,5156432.11457038,3703365.53241158,2737128.75007816,18729391.9664548,0,87880.6373701215,4175466.81621095
"M375T890",375.223406429578,375.223199350256,375.223527701444,890.193,884.563,902.362,28,25,0,854236.352582617,1215110.93151562,1549683.55695919,2548283.49922194,1246475.52594389,11155436.3989453,705483.318061787,702297.383411041,2930974.74151368,1006707.53346172,1694843.67350888,1420165.98295925,1395731.16371777,9768653.21666669,789491.944721588,915311.268596479,845126.993036865,758518.470117187,2102619.70364808,1455064.13160938,1314918.76154923,11497123.2652734,919188.847904295,1069282.16209224,561923.894427376,5005.56606523991,7838.94380743504,9794.78081173897
"M376T12",375.777507046961,375.777257316535,375.778113460112,12.05385,1.36673,34.418,42,18,4823.50728189014,604188.496999701,380217.83501533,1004134.66944761,260497.994570962,182919.20528715,1123161.25882279,268679.326224792,165347.096905859,314470.223857711,339760.289115445,728980.177009311,557229.585870277,234182.551902002,636826.327937642,123795.393953235,329794.302096852,155959.164669926,230846.052412206,189529.330461689,248574.861828926,95136.0186437231,739077.453053449,678725.00849886,306215.761976737,145919.502952734,86643.8108479711,67470.4634157077,266600.377493007
"M376T68",375.777458160704,375.777283168853,375.777588331022,68.37485,54.3055,77.7984,30,17,0,1015101.3464766,453235.670872347,633997.297689668,275423.929850782,164446.383069509,388969.145552965,340144.782726572,279042.087452108,187512.243920312,351102.935539894,461154.920223594,397360.194843248,212450.316013212,638317.328975312,155354.906997351,313698.10749839,252867.431737518,198353.344520382,758710.45656105,845352.268138874,160594.144192299,383264.350886377,176550.887876221,307535.795539936,880385.034279858,111716.62234934,153817.967022058,453794.367761091
"M376T655",376.05075307845,376.050549179849,376.05089808014,654.54,650.92,655.869,24,24,311420.399219513,19578214.4702812,88689160.0755682,101916367.644255,39252510.5629243,57631818.946925,5529852.03930542,80053487.6792044,62144138.4390092,64547726.9861013,81866039.7406113,88218769.9758747,25034125.003047,38521721.5299428,5351164.87439575,78204348.1200004,59290977.7225745,30581825.233051,77474115.6945873,31823945.8824584,26497456.7610154,37620075.4452498,5748427.15646267,79144954.8562711,65949937.5692587,214206.178744745,7937.5359962225,51753449.5104377,33281067.3298049
"M376T102",376.318019888993,376.317790011807,376.318190539855,102.481,96.503,103.666,18,18,240199.029729391,3254582.75201895,789659.029926302,1761849.07655761,721380.879275,955100.920110547,1574069.71266071,1557040.89446224,3955131.01032848,1382575.19810889,885335.93939697,4426540.93430729,2465157.98588279,799071.188662164,2385584.04559072,2119742.50649326,2776338.87535432,8219759.70574554,2080204.624575,1035189.58971024,5306302.0193184,857113.80904185,1193503.04751244,2312464.59617578,2514647.2369,1172099.82370313,18135.2994843023,6281923.53933789,3791186.24446779
"M377T366",376.677717114405,376.677483719349,376.682604314498,365.585,343.6,398.676,34,15,0,946073.471667188,949195.868362086,679621.858829298,276556.026973895,251224.258568645,1053134.15325001,1192669.92666992,1139930.38435929,1032796.99388522,983657.065649441,804779.129621642,188733.640539169,294783.634988768,847336.653126478,1010850.96799805,1109859.4863125,3947176.86009375,1444123.23116816,479933.434670766,462141.172993524,664200.309333683,1828691.07482445,842992.634626865,110285.064890136,523859.928638671,0,637136.651074217,2967412.07784668
"M377T1396",376.787386525282,376.787190034148,376.787531075349,1396.04,1355.34,1431.01,41,15,1604918.93932356,1169311.42540284,11176539.9319611,2361084.43208368,1511905.153021,1959221.09601617,1700806.54552082,6757114.27151101,8949674.43580258,16357398.2956212,9561018.42535856,2175366.21989911,2433468.19707979,2163059.91821517,2954174.86819909,1770520.86893231,9562107.0578415,4540514.88793669,1290735.53072918,2673826.93852307,1507074.28377198,553909.06787109,6138295.54063712,7828918.90199383,2036700.87125,5425456.44987764,14346.5156589115,987533.384135498,739728.602015901
"M377T658",377.052426469244,377.052155685826,377.054394420945,657.55,650.92,673.983,39,28,7048991.49631707,6104007.1351172,5680259.20951564,6363423.00612782,3227476.25830078,7515218.98493748,5717065.55752736,1846128.81260157,4738702.97730125,4169261.00098433,4770404.70072654,7629472.11470506,4279768.20226042,13078472.3889564,10534043.704446,4715137.20646482,3332525.49217577,5130514.38906511,4431958.38839353,3643764.91392856,4482966.47912952,10337768.5360313,8267998.16776488,5648116.41499998,6783195.46521277,9777930.00621678,0,9762959.43085007,12923032.0559923
"M377T640",377.073420539771,377.073099523006,377.07353623243,640.183,637.077,642.335,15,15,2492006.43623958,411081.48660981,479801.4828125,643613.201455399,211027.417620442,1158396.20039584,414139.520911296,4151250.66438521,515395.763308592,299535.935053712,3622046.0670788,551209.173667965,769268.211825728,1097311.72379655,347782.966430783,275790.787452881,481081.735822918,304160.575869903,4067977.22627836,631787.558407426,585824.554922855,941660.428040631,320057.052034929,299874.809227298,380657.08665441,825011.157408854,17089.5687166452,1380725.27012812,789567.190663179
"M377T409",377.145144422383,377.144982886627,377.145259549276,409.2425,406.886,414.486,28,28,18524832.8025305,1659852.49845703,571978.630001953,909023.190562933,13597364.4048359,11394103.727039,6085765.98405,523381.28375151,2712578.56810435,3643800.37441406,431222.763356349,873409.682942708,11169056.4584126,6445127.36496484,5326969.0916078,369631.811028645,2128771.22417535,1300137.58544444,637464.48816797,10590115.5317448,8448637.76599376,8254897.68166719,5625196.42141875,571957.990422416,2544563.47642593,6680288.19341053,0,7965566.00830076,4490623.05524045
"M377T104",377.166016878147,377.165839929283,377.166202209829,103.666,102.361,104.827,25,25,891113.503602505,3155643.70821562,3602758.71512908,3306414.8286011,3350701.71955903,3747950.356175,2678920.49179167,3807022.32375972,3214854.01216449,3238504.99294965,3200090.44615052,3462065.53374436,3003363.54029948,3634631.16197787,2821882.19840869,3704342.11929705,3322769.67483239,1451232.05672188,3340276.47110937,3349537.6403368,3591392.45006207,2781079.60208929,2772356.53738281,2930107.67702139,2400276.88856103,309686.681668292,46945.2180456799,2829994.1084928,2653935.77408906
"M378T643",378.036380998149,378.036257381277,378.036569779864,643.203,640.515,646.875,24,24,948613.930511475,707100.389675783,666509.836946611,537342.614743652,570402.234764895,1953539.26165358,559340.214289774,495234.905197916,1133753.37323438,800873.81641233,468279.577151691,791043.080173438,590392.066262901,1541286.16100096,1013128.50102302,402177.418895833,1358479.13144239,987352.826261282,530839.031035158,812125.135476892,678165.106201172,2197243.05566913,877347.854923615,565641.313929686,1186976.11723945,2985221.2974566,0,1162607.89065301,2258577.77059863
"M378T655",378.046586999986,378.046386124289,378.046797712571,654.864,649.761,655.869,20,20,579531.764419079,2435240.62916796,11197325.7023011,13470622.5305255,4983629.18349651,7955086.19966662,598736.146240008,9752411.33375282,8626518.05935388,8599673.17550512,10681495.0159375,11726875.1946328,3128077.99147235,4969659.76279689,690854.648228931,8821006.50429141,6874821.66568256,4092014.41904495,9588665.1016695,4239927.87752883,3402553.90062498,4579749.61256248,468832.807463408,10301687.5853719,7523037.5243139,104329.356147611,0,6470854.92578543,4607022.37509146
"M378T645",378.057371537797,378.057185989926,378.057560328897,645.486,630.738,648.722,25,25,13611224.1051718,1892222.15782552,1453938.8396367,2104626.37454101,1926730.46565761,4625188.88107035,2127300.48663346,1245414.3255062,2929520.22286599,3176196.84301339,1325391.12487904,2461692.36140626,5061028.98292097,5124023.51318072,1874237.18670059,1623395.58713186,2171450.289225,2095471.5990803,1493282.03122224,2323230.82877777,2563237.67896681,5719877.95165799,1828529.99570392,1564857.08131278,2595961.51674826,4015769.24158439,245374.043348013,7069565.04623239,4641211.01371438
