"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M269T1478",268.863466863896,268.863342285156,268.86356247513,1478.17,1464.38,1492.3,38,17,NA,10138983.2715002,9746821.40541659,35203448.5168749,NA,NA,14078278.7297919,7991902.32749998,12850537.4178123,21283627.0514061,12654578.2816667,NA,NA,NA,17739240.0208333,12130216.970625,45698890.1607326,41468310.0330883,7887615.07125002,NA,NA,NA,21635208.2700001,7979876.48249988,8942585.58562499,36842001.6599998,NA,NA,NA
"M269T1596",268.863516777248,268.863427231988,268.863626554905,1596.03,1584.65,1607.46,25,15,NA,4298120.03599434,2221394.63607143,5911653.64340285,2925219.46812499,NA,NA,NA,5767456.4507812,34363992.229775,4330512.64153411,4116643.50617192,NA,NA,3239235.89437502,NA,8571752.09103282,8702844.59609381,NA,NA,NA,NA,5218079.20823858,NA,2967166.64712495,11733934.2452499,NA,NA,10221157.6103847
"M269T1542",268.863471265602,268.86339747669,268.863586616284,1541.97,1530.62,1550.36,25,15,NA,NA,4131853.83078123,10000127.0362501,NA,NA,7455286.28812498,NA,8790081.87460234,13175606.2253572,4315928.87334822,NA,10173826.0406251,NA,13764278.3564287,NA,5522237.36749995,9498658.58197916,NA,7761045.03874982,NA,NA,8026292.42999998,6674148.27304695,NA,9323065.02000007,NA,NA,17450207.9557501
"M269T1567",268.86350566133,268.863390248546,268.863597868826,1566.915,1553.88,1581.41,32,18,10948774.4331249,6849828.80625001,4040319.94843755,6991014.91607127,NA,NA,6106311.9884765,NA,9336342.44189458,11373122.5971429,3782347.61875004,14989175.5539932,16498257.7563749,NA,8224740.54500007,NA,9998713.74879808,9711158.53500006,NA,4973818.48724995,NA,NA,4892050.38677081,NA,7841532.83399989,6747816.33479168,NA,NA,6105612.20927075
"M269T1628",268.863492441389,268.863232435562,268.863602000137,1627.56,1610.05,1645.13,33,18,21598775.6260833,2079313.24333332,1452847.01679688,3314042.50446432,3345986.88480472,NA,NA,NA,4277104.85408202,11733460.7654375,2551836.76328125,2906730.555,3212065.95833331,NA,2587727.47939454,NA,2408939.79441966,4278355.09010411,NA,22077600.8657888,24845693.2864338,NA,NA,2091532.6888393,4141658.03653847,10361279.1011363,NA,NA,NA
"M269T1442_2",268.90194086096,268.901858902578,268.902096507038,1441.88,1406.91,1450.1,21,15,11319193.673993,NA,NA,6513058.95450012,94184657.9804883,15919731.3770252,2434251.8134375,NA,2321926.15191404,11995396.2694225,NA,5320992.59035713,8989909.42633929,NA,NA,1200171.546875,NA,4536941.90039062,NA,3840920.22324221,4367029.23437497,2663335.32666665,NA,NA,NA,9589243.4364843,NA,NA,NA
"M269T1466",268.901952258664,268.901842883903,268.90210595498,1465.605,1453.84,1483.86,24,15,9268363.98461813,4982405.73359377,NA,10054439.4285938,NA,NA,7161127.09684748,NA,NA,3699021.73958333,NA,6669650.96428572,11425391.857153,20525094.7036188,NA,NA,NA,5206225.27333347,1652513.36662112,7498709.13035698,14036670.0222917,2413468.65210934,16943059.9965292,NA,NA,6632412.70281249,NA,NA,NA
"M269T505",269.039413728234,269.039336495009,269.039484500656,505.3885,503.443,507.302,26,26,NA,2145031.15572266,1495935.73141927,11489347.2501021,10021314.1236615,22614730.9672206,4188062.59201024,1404097.32070833,10630063.4786719,10771045.8574937,993043.925833738,11064300.6451667,10451015.6871279,9099714.60147395,2315869.145625,916352.550657553,8380171.75560936,5278237.11121876,1031229.17831174,10440742.8017827,8474302.94347461,12031341.4905273,2721909.48016146,1176653.64728089,9104110.13138887,NA,NA,40526166.3569571,6339665.02422828
"M269T672",269.054724846162,269.054670022141,269.058924851556,672.078,654.33,674.265,19,19,5611008.58197089,NA,NA,941723.903020838,2507561.26946777,NA,1251875.05479861,178192.89309961,3260779.74645821,NA,NA,2834748.96210353,1499336.79993056,NA,2021592.02271875,NA,1655135.8044349,1603061.57307237,NA,3304919.26298204,3362104.38814456,1559027.40705966,NA,344452.776534375,1738951.33646355,6194627.61398438,NA,4315043.98409914,6727609.03546875
"M269T486",269.087751010494,269.087665584983,269.087869473053,485.747,483.14,491.189,28,28,2169696.07531973,50432612.7584063,7631183.50369356,3101603.48929036,135102672.090021,4867137.60264759,11529076.1388845,1859292.69214301,40841990.7675451,207711154.195256,3809036.45886718,63298100.7586388,130603695.876805,18292296.1091407,12216623.3337196,2166395.79277441,93065406.4871911,69151100.2158437,3566452.25602604,128401432.121188,107921218.525174,14287543.1073503,8478039.39506076,2361519.51102083,39100654.3013401,1683021.8042125,NA,3182131.5203149,12750954.271086
"M269T126",269.099111297146,269.098422064593,269.099250423707,125.847,111.87,131.75,35,26,NA,7247885.64190625,7228373.68398437,2921312.79,7103545.23156801,1716058.47365104,4857392.39887684,7617452.06968055,8389543.69280398,6773987.765625,9004771.77480529,7811276.41104871,1153498.23172526,2724212.44644883,1157306.82615625,10106773.385625,6885054.80080989,1491928.53035714,6685575.7565625,7205358.83904948,7202104.57659926,6992814.93549653,3014199.2286804,2721277.67484375,3324212.74411426,NA,NA,1253712.49726875,6772926.35556818
"M269T101",269.099086006025,269.09890887148,269.099207829691,101.2605,99.952,102.93,26,26,NA,27845655.7730007,32458151.2009587,25340849.1648,29390930.3329503,30193395.1688865,12975916.4659008,31845363.4556076,25007145.6432943,23195383.4300813,28740480.598375,32429646.0631229,23744264.9739108,26773563.0167445,15722710.320794,32837551.6634375,25050854.70501,13177329.6741952,27771276.3672364,26702757.9229236,27941229.9288251,27863411.2342056,16720960.6627781,30848532.0192391,24124085.5859566,NA,NA,27029230.6546248,21660286.0372215
"M269T410",269.107045534426,269.106765273006,269.107458812595,409.532,389.218,427.04,33,28,6232960.29330243,486076471.784499,24397703.2240312,125655815.732944,384795316.8087,105815740.11615,26850232.574375,11639218.358864,89670049.0576528,1221751274.47563,27423659.1203402,387139537.166667,346422095.48895,171385759.536875,30111104.484125,16344172.233725,82885416.2545139,548253894.747502,30086988.6110063,395196144.492834,337045996.768,158518117.480075,23466510.3115078,21968667.0187031,94403309.9403337,1350409.64513959,NA,70768604.3095623,118582407.443368
"M269T470",269.124184353512,269.12406551507,269.124349131324,469.946,451.82,472.181,27,19,NA,654327.576055665,6589120.59014757,417191.860113037,1715492.58653126,768979.688404948,NA,3014197.38918456,NA,2320177.90019532,5189379.98263887,337572.094719727,1339181.83161035,219828.770704241,NA,4280176.10187499,635359.093409534,1678288.5383291,3839295.97284724,1413163.02741319,1050541.21291016,542026.921464845,NA,3813673.70077345,NA,NA,NA,NA,NA
"M270T505",270.042815085364,270.042672617361,270.04289662904,505.3885,503.443,507.302,18,18,NA,NA,69253.2768814289,819775.934704426,737785.154572265,1835774.81055556,NA,56648.3883449221,723052.994267944,NA,NA,726477.108222221,855927.428703015,663112.649869791,NA,54257.1836378908,645885.804087889,386237.593321289,42461.2979625001,856350.310911457,631440.198969971,987279.307482909,181501.314819336,NA,657449.139592013,NA,NA,NA,NA
"M270T486",270.091136371013,270.091034793017,270.091665912943,485.747,483.14,489.971,20,20,NA,5917616.1888047,806095.542902776,328617.255803833,16877504.5899505,NA,1384797.5132411,NA,5193106.61377083,25278589.18725,524000.612486978,7433564.15984721,16846615.1620572,2177346.50800793,1360735.34414062,NA,11397778.3219275,8232618.36189061,378052.355526124,17753093.2493613,14852639.0175365,1718980.77698457,NA,NA,4979986.68455185,111639.760237305,NA,NA,NA
"M270T736",270.100308246613,270.100158516361,270.100425878249,735.502,721.977,738.366,17,17,NA,NA,340279.527572587,NA,1945688.84934375,106349.83852539,NA,NA,150759.611675001,1406566.73272501,346842.046250002,265211.775788816,NA,151743.705800782,299429.204343751,529189.062938331,210722.808769043,NA,NA,1710887.28174609,1258965.21059375,NA,161732.794691406,790399.131481114,NA,227656.252265629,NA,NA,117000.30645
"M270T101",270.102451604232,270.102258615324,270.102559482452,101.262,99.952,115.342,27,26,NA,4507923.0336,5119137.79222519,4333564.0191,4753096.22251123,5203068.044008,2314481.18177768,6388908.93858984,4011522.36919922,4584809.221875,4891095.77068437,6050681.90273403,4182433.45646706,4910411.73838056,2511663.16524777,6023576.0294974,4572887.68472995,2265098.51765742,5006570.72399236,4475340.53157578,4928327.16095877,5310186.965505,3343216.55248711,6075248.83656906,4395445.59223,NA,NA,4889023.00231406,4107537.04355342
"M270T410",270.109156304485,270.108956084137,270.109506652863,409.624,406.886,446.517,33,27,685228.905230142,70069462.1326805,2841736.38536426,13830924.9818819,50468037.8267556,13354209.1292062,3965658.88687501,1375621.57111524,13902246.5191033,197207993.519557,3457327.66205714,42644254.2239583,45377574.0216703,22112796.3538828,4345397.0781211,2253518.74857949,14277431.1893151,98424701.2756253,3730565.76811641,58799221.9303852,46234156.3422375,22749827.3808328,3052130.644275,2758168.21253905,14574085.1838021,NA,NA,9052207.71298826,15995489.4158528
"M270T401",270.315244470575,270.315101348378,270.315389296049,401.1345,389.264,434.906,34,26,4710715.33428291,17901041.432804,11081547.9539419,365810.644963867,5771533.0178292,3087326.83474393,11587580.3469494,2340140.34730078,1667819.74169727,1525326.63093458,4048175.58731463,259412.997534505,NA,2230476.47250765,12570228.1822257,4643659.87467421,3815056.94905469,1336247.75293665,3659227.75621754,4333338.33743782,2147817.42135186,NA,4000356.52207032,8378860.90973771,5884052.80838838,3230564.53744791,NA,3602289.86188867,2539077.67969168
"M271T66",270.953613777781,270.953481692449,270.953856472809,65.8599,43.7254,79.0353,35,18,NA,NA,624862.399699485,1648842.62813787,1987609.84396074,1104254.00747181,252843.08844601,524323.597699739,NA,1797943.19343062,407360.154294653,NA,1320818.08657793,482553.345422812,1688833.11485006,NA,471242.012555753,NA,1521736.71515403,1410209.90367601,516578.43609069,NA,763970.860837525,NA,658253.764625912,NA,NA,NA,338370.803721611
"M271T16",270.953622120834,270.953559525935,270.953914875689,15.5835,1.37094,38.999,35,17,NA,NA,441975.227515557,1919529.58533257,818828.850569578,454061.508759813,NA,2179067.28449721,NA,1158058.3792806,1424715.65414254,NA,1173671.68155088,2235607.30407221,434207.857135937,NA,261957.375959149,NA,487812.788455078,1685399.15705568,1577024.46142156,NA,286972.300925875,NA,443455.327014219,NA,NA,NA,291091.017836598
"M271T392",270.953721374415,270.953594998168,270.953810138538,392.228,386.632,405.149,18,16,NA,NA,515916.964559659,NA,262275.611853934,751437.776194661,343720.943916503,708418.7412856,736449.173850586,NA,566461.863198134,NA,NA,559064.688401693,492677.935482244,NA,562272.369317274,NA,607385.072473048,NA,529951.56145933,NA,408777.34858203,809109.87016741,703865.428960227,NA,NA,NA,695797.696125002
"M271T350",271.074448791648,271.074213806637,271.074554120793,349.527,341.274,360.616,34,26,6444108.71687109,23106856.6495353,NA,4161041.90240624,64301879.6298501,10462695.021,4666873.84315452,1252805.87380911,4182957.39515277,77462293.2364819,2595914.02289453,10988986.56643,33668555.8702639,12407717.2830146,2513236.89672969,766330.830257815,4346289.68296876,45534311.7328124,1391884.10947657,10334854.6544374,19348480.3800195,11472310.1988932,4224551.73924135,NA,2911278.61001564,6977962.06143229,NA,23442717.0715045,3606997.80066146
"M271T101",271.09489217769,271.094005687157,271.094982330993,101.268,99.952,111.599,19,19,NA,827456.332114789,NA,NA,1117672.92503581,NA,NA,1156994.36305664,880910.674344531,684183.316666666,NA,1503055.27248672,NA,950780.542017578,522531.517214844,1158094.81275195,878372.590339286,408067.449805938,976749.603120313,1057277.6223625,1032498.55169414,1212417.61420508,850417.387935937,NA,NA,246863.699008929,NA,937975.430102865,678689.011694531
"M271T409",271.112518118824,271.11065198437,271.113984842235,409.398,406.886,438.342,28,25,NA,31551698.0273691,565954.634572269,834730.870445311,11018187.2998609,1487015.20229167,1308104.85727617,NA,4795827.84995356,110013816.434595,679710.857512503,2795878.32837617,11407538.2144318,3676500.02716064,1066012.45393945,620984.360003549,6494323.34575174,55330500.7368849,938332.388134765,14235896.0650074,12326891.8187188,4871061.099375,752650.030689843,834491.199009439,6346020.42371964,NA,NA,1035403.10905761,1814151.15641319
"M271T403",271.318617224383,271.318345578305,271.318715990758,403.1085,394.759,433.349,24,18,352956.238712892,6266402.03864063,2066224.52737398,NA,NA,514514.219353255,1270162.97859375,NA,404387.271552612,NA,859260.960437077,NA,NA,259119.118671875,1792155.16494218,900793.969597945,1469643.73007303,NA,899959.613552517,330605.621433593,262626.959491408,NA,595915.089581054,1542791.46746663,1152955.0063125,1358343.21597322,NA,NA,NA
"M272T598",272.087408768299,272.087157023569,272.087519607288,598.109,586.287,603.737,21,17,NA,NA,883065.688726073,1676500.86969868,2260504.80749099,2897678.89017631,730749.560316409,NA,1232769.30093075,NA,NA,1303343.89186372,NA,5782685.65222609,NA,1059366.25912039,903448.596363637,NA,624123.820375003,1902152.58568838,1918852.67137429,4182866.90031248,NA,482835.402121092,467550.480328124,NA,NA,NA,1008537.96055748
"M272T409",272.117155302857,272.117032593957,272.117316212133,409.2155,406.886,426.577,18,15,NA,8058557.0854618,NA,NA,2934940.61381676,821254.534482127,NA,NA,1383543.41839128,29525903.6529053,NA,NA,3934557.58772578,1044953.89203613,NA,NA,2131406.2134252,13755139.7275782,NA,4388254.59249844,3791030.09358125,2007138.9921875,131902.517266797,NA,1754547.23531485,NA,NA,426408.701599999,NA
"M272T618",272.125482059429,272.125314330172,272.125901988023,618.0095,615.806,620.266,26,26,NA,560765.243447797,606113.591387366,723787.300683592,41850673.1424999,4129015.06799804,1042374.52443594,648903.845428128,2872273.67981924,13010039.1258468,2826950.08620664,1638112.33575618,92927834.2875381,9192062.02515823,5639908.82372554,2632614.85515585,12199700.5824361,3499167.84570235,1673366.54066016,127603696.385455,90415736.6687223,6919619.98676489,5377794.4209676,1832569.46030233,12851708.7241534,NA,NA,2220148.42434491,5920887.56568359
"M272T126",272.221686471237,272.221592279039,272.221863263205,126.21,117.804,127.118,21,21,871014.75567627,3493389.88641797,1299876.44275,2307371.05471181,1553309.301375,NA,1050731.04851367,1579911.50914193,1158208.46417285,1901489.25739063,1359947.23870269,1348374.59509351,NA,1507768.23708984,1376244.3546167,1630898.63611458,1426820.561,NA,1480573.86170616,NA,1448793.10133301,1809832.2544349,NA,1753320.58678125,NA,541319.389184693,NA,1615001.0506582,NA
"M273T531",272.893772545639,272.893656459406,272.893868174454,530.868,510.22,535.922,26,22,NA,238629.114224853,1586370.0074834,117620.867109375,NA,108193.289768066,1278728.16919483,1456210.25224609,1297993.39474337,NA,1660672.50342204,475431.016625001,291671.044332419,NA,1652395.05679199,1279643.41658381,1368031.17098204,NA,1180595.30465742,335650.194603518,478797.529866072,469762.659951923,1638384.32473784,1357841.46251563,1037834.74095937,NA,NA,1216865.15988086,2409971.23331674
"M273T654",273.018132246438,273.017934138319,273.01841723429,654.3015,649.761,659.044,22,21,603691.423203119,1692825.79717264,NA,3067083.11029684,2034068.138625,1960221.38608172,1128000.80244628,2114312.78526563,3754407.36581869,NA,2868453.33983024,NA,NA,1703878.27590821,NA,2315918.71287949,NA,2985450.96261188,NA,2646640.5822129,1982845.0404644,1969461.62537499,1176800.89039552,1507540.84567383,2903101.38278532,163446.08151289,NA,6455757.31762503,2432376.96725392
"M273T631",273.036751759749,273.036661480888,273.036858979927,631.002,623.611,649.128,27,20,6609275.80264452,657888.716737846,NA,130389.198040364,2575282.52578125,3876852.562691,405560.981178975,NA,511374.035768232,1842046.70890627,NA,NA,2125373.85483751,4072869.03824415,NA,NA,687469.140656252,764224.405609373,NA,2295973.41279905,2041989.42197136,3376557.6802207,387331.999365527,NA,461808.350208336,4781161.09754635,NA,3244125.53678408,2912601.09523926
"M273T562",273.048062317702,273.047899207266,273.051387736996,562.473,560.515,587.477,32,27,NA,5839674.6924375,21798484.7483908,12073243.1957814,17186271.723122,5932523.06043398,4602116.95382814,20433009.9684375,4284887.02332811,31707837.5480626,11107304.4376966,42029818.9741824,31646273.1279078,6347022.90311811,4703951.33807814,10830290.4085104,49855765.6288249,8405534.65113128,22732436.4090973,23268122.7883609,20341611.8978001,8846076.30019528,5568564.6427153,33048684.0191865,12964383.054,1327818.81580077,NA,3096823.82776123,5619729.3477361
"M273T409",273.120405511926,273.120320376287,273.120500544211,409.2115,408.036,411.576,20,20,NA,9373008.65209959,NA,1644141.95704687,1627252.12480274,NA,154942.29446172,NA,666104.901060005,35256573.247876,290167.53237717,5101100.07513283,2272486.03370028,500778.747326662,156562.891178385,147866.470035808,1336717.22563144,14558182.21875,320152.441625976,2450163.30643438,2070756.74611406,884689.821400568,NA,NA,949608.714771095,NA,NA,NA,357024.155489845
"M273T618",273.128900163795,273.128748162872,273.129452660715,618.351,615.806,620.266,18,18,NA,NA,NA,NA,4284628.90582385,NA,NA,NA,251041.476820313,1100917.61980253,320583.552428713,97278.7872138681,9758518.74666764,801020.694634903,425494.910773923,211819.211715232,1214698.42520419,395966.038651802,97413.2809253903,14175615.1765909,9995582.3787199,730422.420000003,NA,NA,1302136.73378906,NA,NA,186812.860180665,562409.326316513
"M273T121",273.166965322295,273.166765147654,273.169347629319,121.212,99.125,122.78,17,15,3079915.09770964,2977850.6910332,320239.521289062,227922.025525,NA,NA,568287.167330729,NA,732769.26625,NA,NA,373084.412375001,NA,NA,NA,303284.75803125,1363499.90568359,2045366.95289063,317363.244494978,NA,354603.563777017,NA,NA,NA,NA,9394242.09591666,11781940.6230139,NA,1040930.84546615
"M274T531",273.948783104646,273.948695356089,273.948853256706,531.22,524.252,550.752,25,18,NA,8931473.01501555,598259.136495607,975565.970365236,NA,NA,152106.112961751,NA,2314153.42880568,3814497.57026327,450637.572659601,485479.186314696,78029.2036406246,NA,134116.537313671,NA,2437431.336174,29220362.5935377,755141.360085456,NA,NA,144960.360082812,195405.049517824,281361.79621931,2141788.35518164,4310745.14200704,NA,NA,NA
"M274T439",274.049005794756,274.048893369001,274.049111893611,438.556,434.74,459.007,38,24,NA,1592870.82203906,1168196.20183203,1945343.58893149,1491206.85632067,2697023.69514098,1015163.53392756,1409878.75757422,1256601.26296164,710029.560965432,1023251.15356605,1920647.1722248,1043289.61887207,2528479.22015104,NA,932688.689446021,861539.597127132,NA,1096472.36382091,1065300.59640989,1352457.5086546,2741824.31008464,1231841.1756015,930555.249745657,870632.722993815,NA,NA,1612711.67478125,4548399.34953929
"M274T562",274.051358806564,274.050186070908,274.054697247965,561.9005,560.515,567.974,26,26,NA,666360.542771487,2045781.96995714,1078171.83447809,1742741.65263782,NA,553567.258160158,2187234.59521875,468696.363168212,4178905.6058965,1329753.74630121,4892649.19467183,5238110.70950234,966848.767854494,591398.39530534,1062865.61258174,8084846.66313592,1161913.43335123,2372863.15772484,3309535.95831247,2830827.91007119,1284354.34877062,784045.036674477,3226155.62469833,1889350.43312989,109785.997360026,NA,326321.593344143,749228.247716238
"M274T532",274.091863290348,274.091763407338,274.09194417758,532.364,530.087,534.578,26,26,NA,20417710.1109319,9812026.79523437,6259353.32817049,3910468.91554051,5629362.69724998,3080629.92604688,6080571.89143539,5846949.91728754,74551490.55054,8670201.04674721,6578828.67653125,3329460.44272423,5794153.45677557,3207271.18900782,7700009.8123313,8000185.26958807,27117292.7059002,7664493.85113069,3579038.091437,2570656.47661602,4059554.11199363,3432028.52120185,8143282.07917503,5874416.99601093,NA,NA,4060496.24864296,4147931.99838516
"M274T624",274.103113773543,274.102986300571,274.104986266828,624.326,604.695,668.357,47,20,2739799.17566016,351236.909630126,1054909.66049658,2475787.39064649,1529158.80773048,NA,1692247.86093086,909495.626842966,989184.159900878,1285274.02564258,NA,3141950.65640625,NA,3061022.78653733,NA,624368.708651037,808794.166068116,NA,NA,1796410.29574903,1444311.96694141,2439994.55899608,NA,NA,668293.337392575,2469842.92067255,NA,1485024.44934152,1765633.0936289
"M274T702",274.187116655425,274.187039118338,274.187226057867,701.983,697.007,704.981,15,15,NA,NA,NA,NA,1145549.5694652,1952695.86579387,NA,NA,759704.897602094,1064679.70080586,NA,276874.961671872,1894173.03735244,2093543.05830078,195955.790601565,NA,799855.25680035,NA,NA,1561272.7449125,1163472.15813683,1515675.04617188,NA,NA,970475.650541403,NA,NA,1183031.39891742,1483562.31052902
"M274T390",274.201088658844,274.200776121503,274.201180861837,390.247,386.079,397.861,23,19,NA,541071.807648288,NA,255969.064102122,2866736.09625521,197767.687702148,2545903.01852273,442476.198695801,919984.335998534,911397.565774488,NA,645778.568729297,3626256.35622988,1027723.30334152,3426246.32845095,NA,797111.887710941,NA,NA,1759213.40474999,1546087.50307031,NA,401467.321777343,NA,333343.274936718,NA,NA,199126.602561849,959261.822217332
"M275T1466",274.909978918911,274.909867303675,274.910118881063,1466.12,1432.26,1499.05,51,21,213889130.160003,87463539.7762641,NA,315789010.795076,535940795.343967,16950443.2338068,29352833.9416866,NA,NA,10718251.2031249,2327433.55248046,38901408.3700003,36508183.5920009,13097513.5406248,22646922.1515294,1251488.79205079,2590335.16093757,16347715.9497915,NA,233502662.468281,41178989.1327494,13771979.5062477,NA,NA,1642346.31234375,308417820.370664,NA,NA,7609092.53892862
"M275T493",274.932794516367,274.932582838613,274.93288298747,493.3185,489.013,499.64,22,20,NA,2886492.74527461,NA,326966.839765625,1206585.51620606,786977.154177467,NA,324778.555258544,5310166.26564649,1086745.79834598,1034907.42249544,NA,1665549.30850039,719536.033193185,NA,NA,5685434.93288636,15406180.2590518,601211.269382487,2236292.28956996,2070099.55980468,531045.154320965,NA,473291.852455405,3682605.82263414,NA,NA,3369692.75459925,4443979.36901043
"M275T562",275.046180097988,275.043047280324,275.046635703729,561.82,560.462,566.828,20,20,NA,NA,1659540.65475323,759378.485336916,1225156.65192492,352325.509057616,NA,1410256.66941797,NA,2066819.22825,807400.916420788,2805077.56434548,2354900.03399999,NA,NA,661146.849042971,88730.2176632815,689791.250179034,1482151.67375782,NA,1557831.6659668,585038.469293621,NA,2284704.58344842,948763.318562498,83995.3684703775,NA,164153.421448243,264627.384736326
"M275T600",275.052341791935,275.052127749141,275.052481346516,600.127,594.476,606.28,23,23,5867001.10122097,7862221.35443553,NA,13970376.4555469,16406297.2852609,3767198.53036114,27414799.4122491,NA,5781190.3337486,19169891.0190961,1206921.77578125,8269802.06937676,28074599.4731125,5282675.89509553,30909316.6447734,NA,7420826.37,6122660.18194766,1101266.1796875,23941506.0425938,16757087.799339,4965484.24918486,38567052.4536512,NA,8202757.2777682,4955189.13354427,NA,3015000.92569531,NA
"M275T114",275.08283035125,275.082657095982,275.082960011778,114.206,112.95,129.404,40,26,NA,5199741.02453473,5333013.22800955,5727354.47228299,5089091.57985938,6583148.60747657,4594766.70098214,6033172.39774305,4990982.73508594,5287517.51178906,5712501.64833333,5185239.33544445,5089082.48232617,6593844.35502734,5164255.92152778,5449581.75699902,5179843.41533333,1940750.83794287,5347399.87814757,4724419.33193316,5621656.75916797,5606254.29403125,5850902.71575,5771462.69468751,4618617.38754687,NA,NA,4242842.68053516,4767545.7915625
"M275T532",275.095205101604,275.095122735708,275.095668754553,532.396,512.459,546.566,27,24,NA,2335907.73902343,1143334.72675586,815265.650200289,551119.658644713,671704.833999997,425914.953574218,712065.401149411,666417.864463781,9214761.06361597,1045609.36727213,748832.780284224,505873.456697853,877541.311464096,NA,897844.690702154,1011488.09183008,3175229.80030627,906195.41886826,469448.03575065,353371.790724609,528977.192292319,509853.44330801,991076.719042973,654745.675244335,NA,NA,NA,470009.411652345
"M275T242",275.277112098223,275.276997896798,275.277209640234,241.591,229.458,245.666,19,15,NA,806836.465887279,NA,764198.071026855,2699082.97302561,1307316.67810457,1489699.58455625,729747.301624998,NA,NA,NA,NA,1282135.06828125,2008618.85064297,NA,670897.606750002,NA,546842.805149999,NA,NA,644983.741611327,2280186.68938859,NA,2211273.37896546,668679.596406249,NA,NA,NA,1303082.37629492
"M276T725",276.000654342283,276.000579401165,276.000788682488,725.0485,715.998,727.944,24,24,3268396.41567187,6075017.2325809,NA,1363010.29722481,5547928.34387734,4227314.39945511,5392707.13556952,506797.396867068,7926806.91559071,7072255.6081125,757703.868239752,2051392.22677431,5255819.13618577,3425231.31177441,6447160.68580936,NA,5859420.31687307,11998418.9563907,585063.277633303,6843984.70838672,7289499.41491525,3137881.97667548,7222189.12785234,NA,7183737.59031094,1554001.60468751,NA,4640610.59048034,NA
"M276T634",276.06597655415,276.065817751306,276.066116361134,634.4805,616.829,662.341,62,26,NA,902268.163005682,2516789.81237682,1633334.58968359,2479561.2620692,14694343.0829999,3261225.21046875,1908564.68617578,1968442.69476563,1389642.0184656,2080522.08298611,3433454.52883335,5665412.87448244,4151121.62046872,8036735.01224998,2921183.29154687,8718119.09489185,972704.285998047,2636509.04932289,4744605.04311579,4711899.0451758,9770649.74466851,7235568.7376384,2661778.82413865,3539066.10781248,NA,NA,8266448.35044445,3491759.14971406
"M276T551",276.10089320236,276.096013065627,276.10098253113,551.218,549.943,555.371,25,25,334596.74821328,NA,1187673.36670117,8870687.61521246,20036073.3038781,4267472.81747617,4422946.4317998,960297.603908197,4888190.90323125,706300.725286457,1356886.01411002,10513521.2342812,14188743.8242625,3013775.26188636,3555997.35294297,975003.169282228,2121279.4969323,NA,1505689.4800515,18975285.1960795,17793056.0518483,4064563.65901797,3587296.50855578,2382574.91149658,2584314.00843572,NA,NA,3379500.13072937,3699497.00967968
"M276T629",276.118700044624,276.118591308594,276.11882712685,628.955,625.797,655.481,33,28,47274228.2163022,13170972.0015766,3701643.00075638,5719615.5277031,47833825.1552734,7719102.57414713,6876128.38065466,2634511.21628266,3424213.0180711,35362770.8307782,3250567.72329922,5485561.6882374,29742823.62725,8744460.26465669,8564872.95071585,2777616.8184375,5403796.75637698,10477291.3734374,2330072.11048827,62784126.2329985,53373420.9709745,5457948.08306245,5776321.26116667,2749633.75476563,4762545.70447486,26276707.808067,NA,3175236.73248952,3502231.25426207
"M276T594",276.143825887489,276.143761127482,276.143928865898,593.806,591.637,596.922,15,15,NA,7575870.70535918,NA,NA,36464299.5781248,72691550.982483,1619080.28642232,NA,NA,16411338.5466314,NA,1049156.35916493,32108358.4480123,58264906.6854481,441326.869035939,NA,NA,11744521.73145,NA,59542159.4311873,46834964.1146459,81913108.5776251,NA,NA,NA,NA,NA,68130562.4172846,55850620.5662154
"M276T780",276.155122180108,276.154989129666,276.155193730741,779.801,774.925,794.315,23,23,NA,477207.59613281,640136.890165579,444497.31908128,3709795.72822029,1086060.92441387,NA,333599.085479599,727891.133490453,846457.929274343,341572.519937987,433263.699580076,4122389.21501365,3631631.37935625,NA,321001.454008463,981453.307955728,NA,231710.378148634,3646738.7920635,3165251.29880885,2268109.52803959,175622.745454711,442024.559911912,935443.722644923,1308834.97406784,NA,NA,262764.07884668
